3746,Butterfly (La Lengua de las Mariposas) (2000),Drama|War
3750,Boricua's Bond (2000),Drama
3751,Chicken Run (2000),Animation|Children's|Comedy
3752,Me, Myself and Irene (2000),Comedy
3753,Patriot, The (2000),Action|Drama|War
3754,Adventures of Rocky and Bullwinkle, The (2000),Animation|Children's|Comedy
3755,Perfect Storm, The (2000),Action|Adventure|Thriller
3756,Golden Bowl, The (2000),Drama
3784,Kid, The (2000),Comedy
3785,Scary Movie (2000),Comedy|Horror
3790,Groove (2000),Drama
3793,X-Men (2000),Action|Sci-Fi
3794,Chuck & Buck (2000),Comedy|Drama
3796,Wisdom of Crocodiles, The (a.k.a. Immortality) (2000),Romance|Thriller
3797,In Crowd, The (2000),Thriller
3798,What Lies Beneath (2000),Thriller
3799,Pokémon the Movie 2000 (2000),Animation|Children's
3820,Thomas and the Magic Railroad (2000),Children's
3821,Nutty Professor II: The Klumps (2000),Comedy
3824,Autumn in New York (2000),Drama|Romance
3825,Coyote Ugly (2000),Drama
3826,Hollow Man (2000),Horror|Sci-Fi|Thriller
3827,Space Cowboys (2000),Action|Sci-Fi
3829,Mad About Mambo (2000),Comedy|Romance
3830,Psycho Beach Party (2000),Comedy|Horror|Thriller
3831,Saving Grace (2000),Comedy
3851,I'm the One That I Want (2000),Comedy
3852,Tao of Steve, The (2000),Comedy
3857,Bless the Child (2000),Thriller
3858,Cecil B. Demented (2000),Comedy
3859,Eyes of Tammy Faye, The (2000),Documentary
3861,Replacements, The (2000),Comedy
3862,About Adam (2000),Comedy
3863,Cell, The (2000),Sci-Fi|Thriller
3865,Original Kings of Comedy, The (2000),Comedy|Documentary
3866,Sunset Strip (2000),Comedy
3879,Art of War, The (2000),Action
3880,Ballad of Ramblin' Jack, The (2000),Documentary
3881,Bittersweet Motel (2000),Documentary
3882,Bring It On (2000),Comedy
3883,Catfish in Black Bean Sauce (2000),Comedy|Drama
3884,Crew, The (2000),Comedy
3885,Love & Sex (2000),Comedy|Romance
3886,Steal This Movie! (2000),Drama
3888,Skipped Parts (2000),Drama|Romance
3889,Highlander: Endgame (2000),Action|Adventure|Fantasy
3890,Back Stage (2000),Documentary
3891,Turn It Up (2000),Crime|Drama
3892,Anatomy (Anatomie) (2000),Horror
3893,Nurse Betty (2000),Comedy|Thriller
3895,Watcher, The (2000),Crime|Thriller
3896,Way of the Gun, The (2000),Crime|Thriller
3897,Almost Famous (2000),Comedy|Drama
3898,Bait (2000),Action|Comedy
3899,Circus (2000),Comedy
3900,Crime and Punishment in Suburbia (2000),Comedy|Drama
3901,Duets (2000),Comedy|Drama
3903,Urbania (2000),Drama
3904,Uninvited Guest, An (2000),Drama
3905,Specials, The (2000),Comedy
3906,Under Suspicion (2000),Crime
3908,Urban Legends: Final Cut (2000),Horror
3909,Woman on Top (2000),Comedy|Romance
3910,Dancer in the Dark (2000),Drama|Musical
3911,Best in Show (2000),Comedy
3912,Beautiful (2000),Comedy|Drama
3914,Broken Hearts Club, The (2000),Drama
3915,Girlfight (2000),Drama
3916,Remember the Titans (2000),Drama
3943,Bamboozled (2000),Comedy
3944,Bootmen (2000),Comedy|Drama
3945,Digimon: The Movie (2000),Adventure|Animation|Children's
3946,Get Carter (2000),Action|Drama|Thriller
3948,Meet the Parents (2000),Comedy
3949,Requiem for a Dream (2000),Drama
3950,Tigerland (2000),Drama
3951,Two Family House (2000),Drama
3952,Contender, The (2000),Drama|Thriller
