539,Sleepless in Seattle (1993),Comedy|Romance
542,Son in Law (1993),Comedy
543,So I Married an Axe Murderer (1993),Comedy|Romance|Thriller
550,Threesome (1994),Comedy|Romance
551,Nightmare Before Christmas, The (1993),Children's|Comedy|Musical
552,Three Musketeers, The (1993),Action|Adventure|Comedy
559,Paris, France (1993),Comedy
562,Welcome to the Dollhouse (1995),Comedy|Drama
564,Chasers (1994),Comedy
566,Naked in New York (1994),Comedy|Romance
568,Bhaji on the Beach (1993),Comedy|Drama
569,Little Big League (1994),Children's|Comedy
570,Slingshot, The (Kådisbellan ) (1993),Comedy|Drama
574,Spanking the Monkey (1994),Comedy|Drama
575,Little Rascals, The (1994),Children's|Comedy
576,Fausto (1993),Comedy
582,Metisse (Café au Lait) (1993),Comedy
583,Dear Diary (Caro Diario) (1994),Comedy|Drama
585,Brady Bunch Movie, The (1995),Comedy
586,Home Alone (1990),Children's|Comedy
587,Ghost (1990),Comedy|Romance|Thriller
588,Aladdin (1992),Animation|Children's|Comedy|Musical
597,Pretty Woman (1990),Comedy|Romance
598,Window to Paris (1994),Comedy
603,Bye Bye, Love (1995),Comedy
612,Pallbearer, The (1996),Comedy
618,Two Much (1996),Comedy|Romance
619,Ed (1996),Comedy
626,Thin Line Between Love and Hate, A (1996),Comedy
633,Denise Calls Up (1995),Comedy
634,Theodore Rex (1995),Comedy
635,Family Thing, A (1996),Comedy|Drama
637,Sgt. Bilko (1996),Comedy
639,Girl 6 (1996),Comedy
641,Little Indian, Big City (Un indien dans la ville) (1994),Comedy
643,Peanuts - Die Bank zahlt alles (1996),Comedy
644,Happy Weekend (1996),Comedy
649,Cold Fever (Á köldum klaka) (1994),Comedy|Drama
651,Superweib, Das (1996),Comedy
655,Mutters Courage (1995),Comedy
656,Eddie (1996),Comedy
657,Yankee Zulu (1994),Comedy|Drama
663,Kids in the Hall: Brain Candy (1996),Comedy
664,Faithful (1996),Comedy
671,Mystery Science Theater 3000: The Movie (1996),Comedy|Sci-Fi
673,Space Jam (1996),Adventure|Animation|Children's|Comedy|Fantasy
688,Operation Dumbo Drop (1995),Action|Adventure|Comedy|War
691,Mrs. Winterbourne (1996),Comedy|Romance
700,Angus (1995),Comedy
705,Cosi (1996),Comedy
708,Truth About Cats & Dogs, The (1996),Comedy|Romance
710,Celtic Pride (1996),Comedy
717,Mouth to Mouth (Boca a boca) (1995),Comedy
718,Visitors, The (Les Visiteurs) (1993),Comedy|Sci-Fi
719,Multiplicity (1996),Comedy
725,Great White Hype, The (1996),Comedy
728,Cold Comfort Farm (1995),Comedy
734,Getting Away With Murder (1996),Comedy
735,Cemetery Man (Dellamorte Dellamore) (1994),Comedy|Horror
739,Honigmond (1996),Comedy
743,Spy Hard (1996),Comedy
745,Close Shave, A (1995),Animation|Comedy|Thriller
747,Stupids, The (1996),Comedy
751,Careful (1992),Comedy
752,Vermont Is For Lovers (1992),Comedy|Romance
753,Month by the Lake, A (1995),Comedy|Drama
762,Striptease (1996),Comedy|Crime
765,Jack (1996),Comedy|Drama
771,Vie est belle, La (Life is Rosey) (1987),Comedy|Drama
772,Quartier Mozart (1992),Comedy
776,Babyfever (1994),Comedy|Drama
784,Cable Guy, The (1996),Comedy
785,Kingpin (1996),Comedy
788,Nutty Professor, The (1996),Comedy|Fantasy|Romance|Sci-Fi
794,Midnight Dancers (Sibak) (1994),Comedy|Drama
797,Old Lady Who Walked in the Sea, The (Vieille qui marchait dans la mer, La) (1991),Comedy
799,Frighteners, The (1996),Comedy|Horror
801,Harriet the Spy (1996),Children's|Comedy
804,She's the One (1996),Comedy|Romance
807,Rendezvous in Paris (Rendez-vous de Paris, Les) (1995),Comedy|Romance
810,Kazaam (1996),Children's|Comedy|Fantasy
811,Bewegte Mann, Der (1994),Comedy
813,Larger Than Life (1996),Comedy
818,Very Brady Sequel, A (1996),Comedy
819,Stefano Quantestorie (1993),Comedy|Drama
825,Echte Kerle (1996),Comedy|Romance
829,Joe's Apartment (1996),Comedy|Musical
830,First Wives Club, The (1996),Comedy
833,High School High (1996),Comedy
834,Phat Beach (1996),Comedy
837,Matilda (1996),Children's|Comedy
838,Emma (1996),Comedy|Drama|Romance
840,House Arrest (1996),Comedy
847,Big Squeeze, The (1996),Comedy|Drama
852,Tin Cup (1996),Comedy|Romance
856,Mille bolle blu (1993),Comedy
860,Maybe, Maybe Not (Bewegte Mann, Der) (1994),Comedy
863,Celestial Clockwork (1994),Comedy
864,Wife, The (1995),Comedy|Drama
867,Carpool (1996),Comedy|Crime
868,Death in Brunswick (1991),Comedy
870,Gone Fishin' (1997),Comedy
871,Lover's Knot (1996),Comedy
881,First Kid (1996),Children's|Comedy
892,Twelfth Night (1996),Comedy|Drama|Romance
898,Philadelphia Story, The (1940),Comedy|Romance
901,Funny Face (1957),Comedy|Musical
905,It Happened One Night (1934),Comedy
907,Gay Divorcee, The (1934),Comedy|Musical|Romance
909,Apartment, The (1960),Comedy|Drama
910,Some Like It Hot (1959),Comedy|Crime
911,Charade (1963),Comedy|Mystery|Romance|Thriller
915,Sabrina (1954),Comedy|Romance
916,Roman Holiday (1953),Comedy|Romance
921,My Favorite Year (1982),Comedy
927,Women, The (1939),Comedy
933,To Catch a Thief (1955),Comedy|Romance|Thriller
934,Father of the Bride (1950),Comedy
935,Band Wagon, The (1953),Comedy|Musical
936,Ninotchka (1939),Comedy|Romance
937,Love in the Afternoon (1957),Comedy|Romance
939,Reluctant Debutante, The (1958),Comedy|Drama
945,Top Hat (1935),Comedy|Musical|Romance
946,To Be or Not to Be (1942),Comedy|Drama|War
947,My Man Godfrey (1936),Comedy
951,His Girl Friday (1940),Comedy
952,Around the World in 80 Days (1956),Adventure|Comedy
955,Bringing Up Baby (1938),Comedy
958,Lady of Burlesque (1943),Comedy|Mystery
970,Beat the Devil (1954),Comedy|Drama
975,Something to Sing About (1937),Comedy|Musical
984,Pompatus of Love, The (1996),Comedy|Drama
988,Grace of My Heart (1996),Comedy|Drama
1001,Associate, The (L'Associe)(1982),Comedy
1002,Ed's Next Move (1996),Comedy
1005,D3: The Mighty Ducks (1996),Children's|Comedy
1007,Apple Dumpling Gang, The (1975),Children's|Comedy|Western
1010,Love Bug, The (1969),Children's|Comedy
1011,Herbie Rides Again (1974),Adventure|Children's|Comedy
1014,Pollyanna (1960),Children's|Comedy|Drama
1016,Shaggy Dog, The (1959),Children's|Comedy
1018,That Darn Cat! (1965),Children's|Comedy|Mystery
1020,Cool Runnings (1993),Comedy
1021,Angels in the Outfield (1994),Children's|Comedy
1028,Mary Poppins (1964),Children's|Comedy|Musical
1042,That Thing You Do! (1996),Comedy
1045,Love Is All There Is (1996),Comedy|Drama
1057,Everyone Says I Love You (1996),Comedy|Musical|Romance
1060,Swingers (1996),Comedy|Drama
1064,Aladdin and the King of Thieves (1996),Animation|Children's|Comedy
1066,Shall We Dance? (1937),Comedy|Musical|Romance
1067,Damsel in Distress, A (1937),Comedy|Musical|Romance
1073,Willy Wonka and the Chocolate Factory (1971),Adventure|Children's|Comedy|Fantasy
1075,Sexual Life of the Belgians, The (1994),Comedy
1077,Sleeper (1973),Comedy|Sci-Fi
1078,Bananas (1971),Comedy|War
1079,Fish Called Wanda, A (1988),Comedy
1080,Monty Python's Life of Brian (1979),Comedy
1081,Victor/Victoria (1982),Comedy|Musical
1083,Great Race, The (1965),Comedy|Musical
1091,Weekend at Bernie's (1989),Comedy
1098,Search for One-eye Jimmy, The (1996),Comedy
1107,Loser (1991),Comedy
1113,Associate, The (1996),Comedy
1115,Sleepover (1995),Comedy|Drama
1125,Return of the Pink Panther, The (1974),Comedy
1126,Drop Dead Fred (1991),Comedy|Fantasy
1133,Talking About Sex (1994),Comedy|Drama
1135,Private Benjamin (1980),Comedy
1136,Monty Python and the Holy Grail (1974),Comedy
1143,Three Lives and Only One Death (1996),Comedy
1146,Curtis's Charm (1995),Comedy|Drama
1148,Wrong Trousers, The (1993),Animation|Comedy
1151,Faust (1994),Animation|Comedy|Thriller
1158,Here Comes Cookie (1935),Comedy
1160,Six of a Kind (1934),Comedy
1162,Ruling Class, The (1972),Comedy
1166,Farmer & Chase (1995),Comedy
1167,Dear God (1996),Comedy
1171,Bob Roberts (1992),Comedy
1172,Cinema Paradiso (1988),Comedy|Drama|Romance
1174,Grosse Fatigue (1994),Comedy
1175,Delicatessen (1991),Comedy|Sci-Fi
1180,Hear My Song (1991),Comedy
1184,Mediterraneo (1991),Comedy|War
1188,Strictly Ballroom (1992),Comedy|Romance
1194,Up in Smoke (1978),Comedy
1197,Princess Bride, The (1987),Action|Adventure|Comedy|Romance
1202,Withnail and I (1987),Comedy
1211,Wings of Desire (Der Himmel über Berlin) (1987),Comedy|Drama|Romance
1215,Army of Darkness (1993),Action|Adventure|Comedy|Horror|Sci-Fi
1220,Blues Brothers, The (1980),Action|Comedy|Musical
1223,Grand Day Out, A (1992),Animation|Comedy
1226,Quiet Man, The (1952),Comedy|Romance
1230,Annie Hall (1977),Comedy|Romance
1234,Sting, The (1973),Comedy|Crime
1235,Harold and Maude (1971),Comedy
1236,Trust (1990),Comedy|Drama
1238,Local Hero (1983),Comedy
1241,Braindead (1992),Comedy|Horror
1243,Rosencrantz and Guildenstern Are Dead (1990),Comedy|Drama
1244,Manhattan (1979),Comedy|Drama|Romance
1255,Bad Taste (1987),Comedy|Horror
1256,Duck Soup (1933),Comedy|War
1257,Better Off Dead... (1985),Comedy
1259,Stand by Me (1986),Adventure|Comedy|Drama
1261,Evil Dead II (Dead By Dawn) (1987),Action|Adventure|Comedy|Horror
1265,Groundhog Day (1993),Comedy|Romance
1269,Arsenic and Old Lace (1944),Comedy|Mystery|Thriller
1270,Back to the Future (1985),Comedy|Sci-Fi
1273,Down by Law (1986),Comedy|Drama
1276,Cool Hand Luke (1967),Comedy|Drama
1278,Young Frankenstein (1974),Comedy|Horror
1279,Night on Earth (1991),Comedy|Drama
1281,Great Dictator, The (1940),Comedy
1285,Heathers (1989),Comedy
1288,This Is Spinal Tap (1984),Comedy|Drama|Musical
1292,Being There (1979),Comedy
1294,M*A*S*H (1970),Comedy|War
1297,Real Genius (1985),Comedy
1304,Butch Cassidy and the Sundance Kid (1969),Action|Comedy|Western
1307,When Harry Met Sally... (1989),Comedy|Romance
1308,I Shot a Man in Vegas (1995),Comedy
1311,Santa with Muscles (1996),Comedy
1317,I'm Not Rappaport (1996),Comedy
1318,Blue Juice (1995),Comedy|Drama
1330,April Fool's Day (1986),Comedy|Horror
1353,Mirror Has Two Faces, The (1996),Comedy|Romance
1359,Jingle All the Way (1996),Adventure|Children's|Comedy
1367,101 Dalmatians (1996),Children's|Comedy
1377,Batman Returns (1992),Action|Adventure|Comedy|Crime
1378,Young Guns (1988),Action|Comedy|Western
1379,Young Guns II (1990),Action|Comedy|Western
1380,Grease (1978),Comedy|Musical|Romance
1381,Grease 2 (1982),Comedy|Musical|Romance
1390,My Fellow Americans (1996),Comedy
1391,Mars Attacks! (1996),Action|Comedy|Sci-Fi|War
1392,Citizen Ruth (1996),Comedy|Drama
1394,Raising Arizona (1987),Comedy
1395,Tin Men (1987),Comedy|Drama
1405,Beavis and Butt-head Do America (1996),Animation|Comedy
1409,Michael (1996),Comedy|Romance
1410,Evening Star, The (1996),Comedy|Drama
1414,Mother (1996),Comedy
1425,Fierce Creatures (1997),Comedy
1431,Beverly Hills Ninja (1997),Action|Comedy
1433,Machine, The (1994),Comedy|Horror
1436,Falling in Love Again (1980),Comedy
1439,Meet Wally Sparks (1997),Comedy
1440,Amos & Andrew (1993),Comedy
1441,Benny & Joon (1993),Comedy|Romance
1444,Guantanamera (1994),Comedy
1445,McHale's Navy (1997),Comedy|War
1446,Kolya (1996),Comedy
1449,Waiting for Guffman (1996),Comedy
1453,Beautician and the Beast, The (1997),Comedy|Romance
1454,SubUrbia (1997),Comedy
1455,Hotel de Love (1996),Comedy|Romance
1456,Pest, The (1997),Comedy
1457,Fools Rush In (1997),Comedy|Romance
1460,That Darn Cat! (1997),Children's|Comedy|Mystery
1461,Vegas Vacation (1997),Comedy
1463,That Old Feeling (1997),Comedy|Romance
1467,Salut cousin! (1996),Comedy|Drama
1468,Booty Call (1997),Comedy|Romance
1473,Best Men (1997),Action|Comedy|Crime|Drama
1474,Jungle2Jungle (a.k.a. Jungle 2 Jungle) (1997),Children's|Comedy
1476,Private Parts (1997),Comedy|Drama
1482,Van, The (1996),Comedy|Drama
1485,Liar Liar (1997),Comedy
1490,B*A*P*S (1997),Comedy
1494,Sixth Man, The (1997),Comedy
1500,Grosse Pointe Blank (1997),Comedy|Crime
1503,8 Heads in a Duffel Bag (1997),Comedy
1511,A Chef in Love (1996),Comedy
1513,Romy and Michele's High School Reunion (1997),Comedy
1516,Children of the Revolution (1996),Comedy
1517,Austin Powers: International Man of Mystery (1997),Comedy
1526,Fathers' Day (1997),Comedy
1528,Intimate Relations (1996),Comedy
1532,Sprung (1997),Comedy
1537,Shall We Dance? (Shall We Dansu?) (1996),Comedy
1539,Twin Town (1997),Comedy|Crime
1541,Addicted to Love (1997),Comedy|Romance
1542,Brassed Off (1996),Comedy|Drama|Romance
1546,Schizopolis (1996),Comedy
1550,Trial and Error (1997),Comedy|Romance
1553,Late Bloomers (1996),Comedy
1558,Sudden Manhattan (1996),Comedy
1561,Wedding Bell Blues (1996),Comedy
1564,Roseanna's Grave (For Roseanna) (1997),Comedy|Romance
1565,Head Above Water (1996),Comedy|Thriller
1566,Hercules (1997),Adventure|Animation|Children's|Comedy|Musical
1569,My Best Friend's Wedding (1997),Comedy|Romance
1571,When the Cats Away (Chacun cherche son chat) (1996),Comedy|Romance
1580,Men in Black (1997),Action|Adventure|Comedy|Sci-Fi
1581,Out to Sea (1997),Comedy
1585,Love Serenade (1996),Comedy
1588,George of the Jungle (1997),Children's|Comedy
1592,Air Bud (1997),Children's|Comedy
1593,Picture Perfect (1997),Comedy|Romance
1602,Leave It to Beaver (1997),Comedy
1604,Money Talks (1997),Action|Comedy
1612,Kiss Me, Guido (1997),Comedy
1614,In & Out (1997),Comedy
1622,Kicked in the Head (1997),Comedy|Drama
1629,MatchMaker, The (1997),Comedy|Romance
1630,Lay of the Land, The (1997),Comedy|Drama
1632,Smile Like Yours, A (1997),Comedy|Romance
1640,How to Be a Player (1997),Comedy
1641,Full Monty, The (1997),Comedy
1642,Indian Summer (a.k.a. Alive & Kicking) (1996),Comedy|Drama
1646,Rocket Man (1997),Comedy
1648,House of Yes, The (1997),Comedy|Drama|Thriller
1663,Stripes (1981),Comedy
1665,Bean (1997),Comedy
1677,Critical Care (1997),Comedy
1679,Chairman of the Board (1998),Comedy
1689,Man Who Knew Too Little, The (1997),Comedy|Mystery
1698,Boys, Les (1997),Comedy
1701,Deconstructing Harry (1997),Comedy|Drama
1702,Flubber (1997),Children's|Comedy|Fantasy
1703,For Richer or Poorer (1997),Comedy
1707,Home Alone 3 (1997),Children's|Comedy
1711,Midnight in the Garden of Good and Evil (1997),Comedy|Crime|Drama|Mystery
1713,Mouse Hunt (1997),Children's|Comedy
1723,Twisted (1996),Comedy|Drama
1731,Mr. Magoo (1997),Comedy
1732,Big Lebowski, The (1998),Comedy|Crime|Mystery|Thriller
1734,My Life in Pink (Ma vie en rose) (1997),Comedy|Drama
1738,Vermin (1998),Comedy
1746,Senseless (1998),Comedy
1747,Wag the Dog (1997),Comedy|Drama
1753,Half Baked (1998),Comedy
1760,Spice World (1997),Comedy|Musical
1764,Tainted (1998),Comedy|Thriller
1772,Blues Brothers 2000 (1998),Action|Comedy|Musical
1774,Mass Transit (1998),Comedy|Drama
1777,Wedding Singer, The (1998),Comedy|Romance
1782,Little City (1998),Comedy|Romance
1784,As Good As It Gets (1997),Comedy|Drama
1793,Welcome to Woop-Woop (1997),Comedy
1794,Love and Death on Long Island (1997),Comedy|Drama
1806,Paulie (1998),Adventure|Children's|Comedy
1809,Hana-bi (1997),Comedy|Crime|Drama
1812,Wide Awake (1998),Children's|Comedy|Drama
1816,Two Girls and a Guy (1997),Comedy|Drama
1817,No Looking Back (1998),Comedy|Drama|Romance
1821,Object of My Affection, The (1998),Comedy|Romance
1822,Meet the Deedles (1998),Children's|Comedy
1824,Homegrown (1998),Comedy|Thriller
1827,Big One, The (1997),Comedy|Documentary
1830,Follow the Bitch (1998),Comedy
1837,Odd Couple II, The (1998),Comedy
1839,My Giant (1998),Comedy
1843,Slappy and the Stinkers (1998),Children's|Comedy
1845,Zero Effect (1998),Comedy|Thriller
1848,Borrowers, The (1997),Adventure|Children's|Comedy|Fantasy
1853,Alan Smithee Film: Burn Hollywood Burn, An (1997),Comedy
1854,Kissing a Fool (1998),Comedy|Romance
1855,Krippendorf's Tribe (1998),Comedy
1857,Real Blonde, The (1997),Comedy
1858,Mr. Nice Guy (1997),Action|Comedy
1861,Junk Mail (1997),Comedy|Thriller
1863,Major League: Back to the Minors (1998),Comedy
1864,Sour Grapes (1998),Comedy
1866,Big Hit, The (1998),Action|Comedy
1870,Dancer, Texas Pop. 81 (1998),Comedy|Drama
1871,Friend of the Deceased, A (1997),Comedy|Drama
1874,Still Breathing (1997),Comedy|Romance
1875,Clockwatchers (1997),Comedy
1878,Woo (1998),Comedy|Romance
1883,Bulworth (1998),Comedy
1884,Fear and Loathing in Las Vegas (1998),Comedy|Drama
1885,Opposite of Sex, The (1998),Comedy|Drama
1886,I Got the Hook Up (1998),Comedy
1887,Almost Heroes (1998),Adventure|Comedy
1888,Hope Floats (1998),Comedy|Drama|Romance
1894,Six Days Seven Nights (1998),Adventure|Comedy|Romance
1895,Can't Hardly Wait (1998),Comedy|Drama|Romance
1896,Cousin Bette (1998),Comedy
1903,Hav Plenty (1997),Comedy
1904,Henry Fool (1997),Comedy|Drama
1906,Mr. Jealousy (1997),Comedy|Romance
1910,I Went Down (1997),Action|Comedy|Crime
1911,Doctor Dolittle (1998),Comedy
1914,Smoke Signals (1998),Comedy|Drama
1916,Buffalo 66 (1998),Action|Comedy|Drama
1918,Lethal Weapon 4 (1998),Action|Comedy|Crime|Drama
1919,Madeline (1998),Children's|Comedy
1923,There's Something About Mary (1998),Comedy
1934,You Can't Take It With You (1938),Comedy
1937,Going My Way (1944),Comedy
1948,Tom Jones (1963),Comedy
1958,Terms of Endearment (1983),Comedy|Drama
1963,Take the Money and Run (1969),Comedy
1965,Repo Man (1984),Comedy|Sci-Fi
1966,Metropolitan (1990),Comedy
1968,Breakfast Club, The (1985),Comedy|Drama
2000,Lethal Weapon (1987),Action|Comedy|Crime|Drama
2001,Lethal Weapon 2 (1989),Action|Comedy|Crime|Drama
2002,Lethal Weapon 3 (1992),Action|Comedy|Crime|Drama
2003,Gremlins (1984),Comedy|Horror
2004,Gremlins 2: The New Batch (1990),Comedy|Horror
2007,Polish Wedding (1998),Comedy
2011,Back to the Future Part II (1989),Comedy|Sci-Fi
2012,Back to the Future Part III (1990),Comedy|Sci-Fi|Western
2014,Freaky Friday (1977),Children's|Comedy
2015,Absent Minded Professor, The (1961),Children's|Comedy|Fantasy
2016,Apple Dumpling Gang Rides Again, The (1979),Children's|Comedy|Western
2027,Mafia! (1998),Comedy|Crime
2029,Billy's Hollywood Screen Kiss (1997),Comedy|Romance
2031,$1,000,000 Duck (1971),Children's|Comedy
2032,Barefoot Executive, The (1971),Children's|Comedy
2035,Blackbeard's Ghost (1968),Children's|Comedy
2036,Blank Check (1994),Children's|Comedy
2037,Candleshoe (1977),Adventure|Children's|Comedy
2038,Cat from Outer Space, The (1978),Children's|Comedy|Sci-Fi
2040,Computer Wore Tennis Shoes, The (1970),Children's|Comedy
2041,Condorman (1981),Action|Adventure|Children's|Comedy
2042,D2: The Mighty Ducks (1994),Children's|Comedy
2044,Devil and Max Devlin, The (1981),Comedy
2049,Happiest Millionaire, The (1967),Comedy|Musical
2050,Herbie Goes Bananas (1980),Adventure|Children's|Comedy
2051,Herbie Goes to Monte Carlo (1977),Adventure|Children's|Comedy
2052,Hocus Pocus (1993),Children's|Comedy
2053,Honey, I Blew Up the Kid (1992),Children's|Comedy|Sci-Fi
