1112,2253,2,974949958
1112,3114,5,974949958
1114,3114,5,974915422
1115,2253,2,975363019
1116,1,4,974913902
1116,3114,4,974913902
1117,1,5,975691805
1117,2253,2,1001083188
1117,3114,5,975691675
1119,2253,3,974912254
1119,2017,2,974912254
1120,1,4,974912041
1120,2253,3,975437904
1120,3114,5,974912016
1120,2017,3,975623015
1124,1,5,974909280
1124,3114,5,975705513
1125,1,5,974910990
1125,3114,5,974922709
1132,1,5,974888204
1132,3114,4,974888810
1137,1,4,982910756
1137,3114,5,975363264
1140,1,4,974877859
1141,1,5,1005053594
1141,2253,1,974874644
1141,3114,5,1005053266
1141,2017,3,1031621791
1142,1,4,974877362
1142,2253,4,1009833869
1145,1,5,974873913
1147,3114,3,974873380
1148,3114,4,974871528
1149,3114,4,974869959
1150,1,2,975196744
1150,3114,2,975196947
1150,2017,4,974870639
1151,1,4,974869872
1151,3114,4,974869872
1152,2253,1,974867742
1153,3114,2,974867324
1155,1,5,974866974
1158,1,3,974864374
1158,3114,3,974864271
1160,3114,5,1008037720
1164,1,3,985230399
1164,3114,4,974861153
1167,1,2,974863438
1173,2253,3,975002952
1173,3114,4,974860691
1177,1,4,974857322
1177,3114,4,974857269
1179,1,4,974867084
1179,3114,4,974867084
1181,1,3,974948836
1181,2253,1,974856531
1181,3114,3,974984338
1181,2017,3,974983175
1182,1,3,974853433
1182,3114,5,974853465
1183,1,5,974853261
1183,3114,4,974853180
1184,1,4,974855085
1184,2253,3,974856792
1184,3114,4,974855002
1193,1,3,974853178
1193,3114,3,974850849
1195,3114,4,974850304
1196,1,4,974847907
1198,1,3,974944939
1199,3114,3,974846952
1201,3114,5,975208166
1202,1,5,974856993
1202,3114,5,974856993
1203,1,5,974927279
1203,3114,4,974927016
1204,3114,4,974844535
1207,1,4,974845574
1207,3114,4,974845546
1211,1,3,976217489
1215,1,4,974842274
1215,3114,4,974842092
1218,3114,2,975446369
1219,3114,3,978453469
1220,1,3,974852190
1221,1,5,974840887
1223,1,5,974838507
1224,1,5,974908460
1224,3114,5,974838671
1228,1,4,974837515
1228,2253,1,976755474
1228,3114,4,974837445
1230,1,4,974835891
1231,1,4,974837561
1231,3114,3,974837361
1239,1,5,974832817
1239,3114,5,974832838
1241,3114,5,974832660
1242,1,3,976308358
1243,1,4,994719642
1243,3114,3,978996547
1244,2253,3,975340724
1244,3114,5,974831426
1246,1,4,975070921
1246,2253,5,975929636
1246,3114,4,975070726
1248,1,2,974830161
1252,1,4,976476246
1253,1,4,974824961
1253,3114,4,974824853
1255,3114,3,974822398
1260,1,3,974926966
1261,3114,4,974822578
1263,1,4,974819816
1263,3114,5,974819783
1264,1,4,974820256
1264,3114,4,974820356
1265,1,4,1011716691
1265,2253,1,1012103804
1265,3114,3,1000994822
1266,1,5,978744038
1266,2253,1,1008000051
1266,3114,5,978743934
1269,3114,5,974815514
1271,1,5,974815150
1271,3114,5,974815079
1272,1,5,974815831
1272,3114,5,974815662
1273,1,3,974814927
1274,1,5,974812923
1274,3114,3,974812923
1276,1,4,974798665
1276,3114,3,974798547
1279,1,2,974856657
1280,1,5,974794978
1283,1,5,974794375
1283,3114,5,974794338
1284,1,3,974839384
1284,3114,3,974839306
1285,1,5,974791445
1285,3114,5,974791355
1285,2017,3,975914817
1287,1,5,977734621
1287,3114,5,977734621
1290,3114,5,974790946
1291,1,3,974789662
1293,3114,4,974788468
1294,1,5,974874249
1294,3114,4,974874249
1296,1,3,974787465
1297,1,4,974791523
1297,2253,1,974792858
1298,1,5,974848694
1299,1,4,974786464
1300,3114,5,974789580
1301,1,4,974788542
1301,3114,3,974788608
1303,1,4,974787847
1306,1,5,974785390
1306,3114,4,1006603492
1311,2253,2,974784002
1312,1,3,974780222
1314,1,1,974785296
1314,3114,1,974785296
1317,1,4,974781960
1317,3114,4,974781647
1317,2017,4,974785159
1322,1,5,974777429
1322,3086,4,974778253
1322,2017,3,974780009
1325,1,5,974777191
1325,3114,5,974777191
1329,1,4,976832218
1329,3114,5,974776997
1332,1,5,974776044
1332,3114,5,974776185
1333,2253,1,974851458
1335,1,4,974819837
1335,3114,4,974776235
1336,1,5,974946406
1336,3114,5,974946315
1337,3114,5,974776341
1339,3114,2,974781191
1340,1,5,974781635
1340,2253,1,974779924
1340,3114,2,975124486
1343,1,5,975367777
1343,3114,5,974774715
1344,1,4,974773645
1344,3114,5,974773618
1345,1,5,974773383
1345,3114,5,974777297
1347,1,4,974772569
1347,3114,5,974772537
1348,1,3,974772540
1348,3114,5,974772540
1350,1,5,974774288
1353,1,4,974771592
1353,3114,4,974771592
1354,1,4,975458753
1354,2253,4,974775727
1354,2017,2,978297692
1356,1,1,974771212
1356,2253,1,974772552
1356,3114,1,974771212
1359,1,5,974770398
1359,3114,5,974770318
1361,1,4,974770866
1364,3114,5,974769386
1366,3114,4,974769621
1367,1,5,974768615
1372,3114,4,974769346
1377,2253,1,974771836
1377,2017,3,974767245
1380,1,4,974947737
1380,3114,5,978837542
1381,1,3,974767191
1383,1,4,974767975
1383,3114,5,974766703
1387,1,3,974765459
1387,3114,4,974765459
1389,1,5,974769291
1389,3114,5,974769291
1390,1,4,1018907907
1390,2253,2,1016504858
1390,3114,4,1018907908
1391,1,5,974769934
1391,3114,5,974769934
1392,3114,3,974764998
1395,1,3,975005436
1395,3114,3,975005607
1400,1,5,974766732
1402,3114,5,974763347
1404,1,3,974764848
1404,3114,3,974764581
1407,1,5,974762495
1407,3114,5,974762587
1413,1,5,974844935
1413,3114,4,974844936
1415,1,4,974760451
1415,3114,5,993496998
1418,2253,2,974774124
1418,3114,3,974762115
1420,2253,2,975346619
1421,1,5,974759962
1421,2253,3,974761265
1421,3114,5,974759962
1422,1,4,975693028
1422,3114,3,975693002
1425,1,5,976932728
1425,2253,2,975455236
1425,3086,4,977591501
1425,2017,3,1007599926
1426,1,4,974762461
1426,2253,2,974855217
1426,3114,5,974762461
1427,1,5,974842882
1427,3114,4,974842882
1433,1,3,974758579
1433,2253,4,974760779
1434,1,2,974760465
1447,1,4,981021536
1447,2253,1,981021059
1447,3114,4,1030087309
1448,1,5,976138891
1448,2253,4,976133982
1449,1,4,975436938
1449,2253,1,975529203
1449,3114,4,975436913
1450,1,4,974768260
1450,3114,4,974768260
1451,1,4,987047553
1451,3114,5,987047553
1457,1,4,974756911
1458,1,5,974755740
1458,3114,5,998066247
1459,3114,2,974842142
1464,1,4,974756654
1466,1,4,974754727
1469,3114,5,974769891
1476,1,5,974752727
1481,1,5,974754794
1481,3114,5,974754794
1482,3114,3,975204486
1483,1,2,974755257
1484,1,4,974752347
1484,3114,3,974752204
1489,1,2,974759943
1489,3114,2,975121866
1491,1,5,974941422
1491,3114,4,974750353
1492,2253,1,974772522
1492,3114,1,974749884
1493,1,4,974749429
1493,3114,5,974749484
1494,2253,2,974750303
1495,1,3,974761071
1495,3114,4,974761071
1496,1,4,974751200
1496,3114,4,974751200
1499,1,4,974849483
1499,3114,5,974849525
1501,1,4,974930226
1501,3086,4,975351782
1501,3114,4,974930226
1501,2017,3,977242882
1502,1,4,974750290
1502,2253,4,975143883
1502,3086,3,974750867
1502,3114,4,974750241
1503,3114,4,974762175
1507,1,5,974748440
1507,3114,4,974748389
1516,1,5,974752485
1516,2253,2,976293548
1516,3114,5,976292480
1517,1,4,974746748
1525,1,4,974746073
1525,3114,5,974746073
1530,1,4,974745152
1532,1,5,974824965
1532,3114,5,974824918
1538,1,4,974743512
1542,1,4,974744381
1543,1,3,974743544
1543,2253,2,974743505
1543,3114,4,974743544
1544,3114,4,974744503
1545,1,3,974744628
1546,1,5,974742694
1546,3114,5,974742694
1552,1,4,974742562
1552,3114,5,974742562
1553,3114,5,974741503
1555,1,5,974743354
1555,3114,5,974743036
1556,1,5,974748367
1556,3114,4,974748401
1560,2253,4,998154542
1560,3114,5,974740846
1563,3114,4,974740018
1564,2253,1,974741203
1565,1,4,974739467
1568,1,5,974738659
1574,1,4,974737855
1579,1,4,974929397
1579,2253,2,974738128
1581,1,3,974749128
1581,3114,3,974748982
1584,1,4,974736768
1584,3114,4,974763885
1586,1,5,974735672
1586,3086,3,974735981
1586,3114,5,974735578
1586,2017,2,974738483
1587,1,3,974740324
1588,1,5,974734893
1592,1,3,974734433
1592,3114,4,974734403
1593,1,4,974755105
1594,1,3,975211713
1597,1,5,978202760
1597,3114,5,978202760
1599,1,5,974732601
1599,3114,5,974732413
1600,2253,1,974756670
1601,1,4,978576171
1601,3114,5,978576148
1605,1,4,975383578
1605,3114,4,975380260
1606,3114,3,974736393
1607,3114,3,974732771
1608,3114,4,974730847
1609,1,4,974740193
1609,3114,5,974730231
1611,1,3,980748924
1613,1,5,974732008
1613,2253,2,974736298
1613,3114,5,974730200
1616,1,4,974732629
1616,2253,4,974729394
1616,3114,4,974732629
1617,3114,5,974731880
1618,1,4,974728268
1618,3114,3,974728182
1628,1,5,974719615
1628,3114,5,974719643
1631,3114,4,974719606
1632,1,3,974717865
1632,2253,1,974716295
1632,3114,3,974717779
1634,1,5,974715469
1634,3114,5,974715376
1635,1,5,974715567
1635,3114,5,974715567
1639,1,4,974773415
1639,3114,5,975962080
1641,2253,3,974715205
1645,2253,3,974980491
1645,3114,4,1027749928
1647,1,5,974712255
1647,2253,1,974806900
1647,3114,4,986541496
1648,3114,5,974713543
1650,1,4,974715454
1650,3114,5,974715454
1655,1,3,974711162
1657,1,5,974711303
1657,3114,5,976222601
1658,1,4,974717290
1664,1,5,974710684
1664,3114,2,974710616
1666,1,4,974710590
1666,2253,3,974715733
1666,3114,3,974710475
1669,1,4,974709732
1671,1,5,974712214
1672,1,4,974709664
1672,3114,2,974709664
1673,1,5,974961188
1673,3114,5,974961188
1674,1,4,974709494
1675,1,5,975244947
1675,2253,4,975242654
1675,3114,4,975244911
1676,1,5,974711214
1676,2253,2,974796207
1676,3114,5,974709671
1676,2017,4,974795222
1678,1,5,974712222
1678,3114,5,974712222
1680,1,4,974712079
1680,3086,4,974714291
1684,1,5,974708736
1684,3114,5,974708736
1687,1,5,974709686
1687,3114,5,974709586
1688,1,4,974708338
1688,3114,4,974708213
1689,2253,4,974710362
1689,2017,2,974710312
1690,3114,5,974710884
1693,3114,4,974708706
1694,1,3,974708641
1694,2253,4,974715614
1695,1,5,974708688
1695,3114,5,974708651
1697,1,5,974707797
1697,3114,5,974707455
1698,2253,3,974771883
1698,3114,4,974708333
1700,2253,2,974707463
1701,2253,3,1009695752
1701,3114,5,984453111
1705,1,3,974708992
1705,3114,5,974708992
1706,1,4,974708744
1709,1,3,974706423
